article_id,n_events,dominant_type,nmf_topic,nmf_label,nmf_score,louvain_community,louvain_label,hdbscan_cluster,hdbscan_label,x_2d,y_2d
698e0b387eb36c285af0a7ab,5,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.0364,551,14août2025 | soupçonnent | pris,1,france | provoquer | attaquant,17.806,7.5375
698e0b387eb36c285af0a7ac,8,Event,17,ministre | première | paris | france,0.0767,552,annonce | herbe | coupe,1,france | provoquer | attaquant,7.6924,0.8778
698e0b387eb36c285af0a7ad,6,Event,10,unis | etats | etats unis | états unis,0.0725,553,dépendance | acteurs | états,1,france | provoquer | attaquant,11.7502,2.8688
698e0fe87eb36c285af0a7ae,5,Event,17,ministre | première | paris | france,0.1422,554,14 | présentée | fermeture,1,france | provoquer | attaquant,1.5181,8.6933
698e12407eb36c285af0a7b0,6,Event,12,ukraine | russie | russe | guerre,0.0975,555,mis | point | drones,0,président | pourrait | contre,-6.76,-2.7462
698e12407eb36c285af0a7b4,7,Event,13,monde | tribune | tribune monde | hui,0.0338,556,haut | commissariat | en2023,1,france | provoquer | attaquant,22.9027,2.8058
698e12407eb36c285af0a7b1,4,Event,14,intelligence | artificielle | intelligence artificielle | new,0.0191,557,restructurations | relancer | pharmaceutique,1,france | provoquer | attaquant,11.9975,14.9543
698e12407eb36c285af0a7b2,2,Event,17,ministre | première | paris | france,0.1163,558,visite | supérieur | annoncé,1,france | provoquer | attaquant,11.3663,6.4231
698e12407eb36c285af0a7af,2,Event,18,loi | nationale | assemblée | assemblée nationale,0.1202,559,élu | promis | grands,1,france | provoquer | attaquant,0.7074,8.8667
698e12407eb36c285af0a7b5,3,Event,4,jeux | milan | cortina | milan cortina,0.0412,560,derrière | image | décrypte,1,france | provoquer | attaquant,5.1305,-10.3349
698e12407eb36c285af0a7b3,2,Event,17,ministre | première | paris | france,0.0815,561,victoires | présidera | fin,1,france | provoquer | attaquant,15.5528,-3.4241
698e19497eb36c285af0a7b8,2,Event,7,vigilance | départements | garonne | france,0.1177,562,restent | puis | nils,1,france | provoquer | attaquant,3.6493,15.9254
698e19497eb36c285af0a7b6,1,Event,12,ukraine | russie | russe | guerre,0.0628,563,état | ukrainiennes | république,1,france | provoquer | attaquant,4.5806,10.1243
698e19497eb36c285af0a7bb,5,Event,17,ministre | première | paris | france,0.0357,564,mercredi | partagent | affirment,1,france | provoquer | attaquant,2.6392,16.2955
698e19497eb36c285af0a7ba,5,Event,19,pays | plusieurs | mardi | sexuelles,0.0331,565,musée | versailles | château,1,france | provoquer | attaquant,12.8638,1.3986
698e19497eb36c285af0a7b7,3,Event,17,ministre | première | paris | france,0.0684,566,sports | agace | bein,1,france | provoquer | attaquant,5.1217,-10.3522
698e19497eb36c285af0a7b9,11,Event,17,ministre | première | paris | france,0.0653,567,présidentielle | candidature | quoi,1,france | provoquer | attaquant,7.7296,1.4961
698e1ba17eb36c285af0a7bc,2,Event,11,internationale | spatiale | française | station,0.043,568,étape | relève | marquant,1,france | provoquer | attaquant,13.0006,2.7399
698e1df97eb36c285af0a7bd,5,Event,4,jeux | milan | cortina | milan cortina,0.0449,569,étaient | mètres | français,1,france | provoquer | attaquant,3.3352,-10.2214
698e20517eb36c285af0a7be,3,Event,17,ministre | première | paris | france,0.0422,570,visite | sensibles | rouvrir,0,président | pourrait | contre,-5.8176,-3.123
698e25017eb36c285af0a7bf,4,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.0537,571,personnalités | constituent | dizaines,1,france | provoquer | attaquant,24.556,-4.5648
698e25017eb36c285af0a7c1,6,Event,2,contre | annoncé | israël | dimanche,0.0383,572,en2025 | espère | prévu,1,france | provoquer | attaquant,-4.2606,12.099
698e25017eb36c285af0a7c2,4,Event,17,ministre | première | paris | france,0.0424,573,ancien | contenant | silex,1,france | provoquer | attaquant,15.3198,-1.4077
698e25017eb36c285af0a7c0,4,Event,13,monde | tribune | tribune monde | hui,0.1672,574,haute | autorité | santé,1,france | provoquer | attaquant,1.1134,8.8769
698e27597eb36c285af0a7c3,2,Event,4,jeux | milan | cortina | milan cortina,0.11,575,épreuves | médaille | direct,1,france | provoquer | attaquant,24.612,-4.541
698e29b27eb36c285af0a7c4,5,Event,18,loi | nationale | assemblée | assemblée nationale,0.0291,576,barack | obama | voie,1,france | provoquer | attaquant,15.3145,-1.3989
698e2c0a7eb36c285af0a7c5,6,Event,12,ukraine | russie | russe | guerre,0.1725,577,face | invasion | militairement,1,france | provoquer | attaquant,12.0231,14.9633
698e2c0a7eb36c285af0a7c6,11,Event,8,trump | donald | donald trump | américain,0.1102,578,sécurité | déclarations | jd,1,france | provoquer | attaquant,9.719,-0.5335
698e2e627eb36c285af0a7c7,4,Event,18,loi | nationale | assemblée | assemblée nationale,0.0451,579,visant | pressions | prenant,1,france | provoquer | attaquant,2.0766,16.2731
698e30ba7eb36c285af0a7c8,6,Event,17,ministre | première | paris | france,0.0354,580,suivre | ignore | encore,1,france | provoquer | attaquant,4.9796,10.4537
698e356a7eb36c285af0a7c9,9,Event,18,loi | nationale | assemblée | assemblée nationale,0.3433,581,assemblée | entame | nationale,1,france | provoquer | attaquant,9.748,-0.4304
698e37c27eb36c285af0a7cb,4,Event,17,ministre | première | paris | france,0.0471,582,établis | musulmane | actes,1,france | provoquer | attaquant,11.8213,6.0636
698e37c27eb36c285af0a7ca,6,Event,8,trump | donald | donald trump | américain,0.0681,583,bastion | troupes | cities,1,france | provoquer | attaquant,9.2264,1.1404
698e3c727eb36c285af0a7cc,4,Event,4,jeux | milan | cortina | milan cortina,0.1127,584,chollet | aïdan | déception,1,france | provoquer | attaquant,0.7476,8.255
698e45d37eb36c285af0a7cf,9,Event,7,vigilance | départements | garonne | france,0.0509,585,hiver | nils | climameter,1,france | provoquer | attaquant,9.6824,-0.5555
698e45d37eb36c285af0a7cd,6,Event,17,ministre | première | paris | france,0.1105,383,iran | unis | trump,0,président | pourrait | contre,-6.2363,-0.4427
698e45d37eb36c285af0a7ce,11,Event,2,contre | annoncé | israël | dimanche,0.0272,586,israël | lui | citation,1,france | provoquer | attaquant,7.6318,0.852
698e5b0a7eb36c285af0a7d2,10,Event,18,loi | nationale | assemblée | assemblée nationale,0.0197,587,européens | électricité | marché,0,président | pourrait | contre,-9.9106,1.3781
698e5b0a7eb36c285af0a7d0,6,Event,14,intelligence | artificielle | intelligence artificielle | new,0.0511,588,attire | outils | investisseurs,1,france | provoquer | attaquant,-4.266,12.0526
698e5b0a7eb36c285af0a7d1,7,Event,11,internationale | spatiale | française | station,0.0359,589,américain | constellation | internet,1,france | provoquer | attaquant,5.6969,-0.0232
698e5d637eb36c285af0a7d3,4,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.1357,590,epstein | documents | dossier,1,france | provoquer | attaquant,-4.3019,11.7978
698e5fbb7eb36c285af0a7d4,6,Event,17,ministre | première | paris | france,0.0747,591,algérie | français | mai,1,france | provoquer | attaquant,13.3144,0.6207
698e5fbb7eb36c285af0a7d5,8,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.0192,592,autopsie | exige | famille,0,président | pourrait | contre,-6.6845,0.0038
698e66c37eb36c285af0a7d6,3,Event,17,ministre | première | paris | france,0.0304,593,repaire | population | noire,1,france | provoquer | attaquant,13.5752,14.3458
698e6dcc7eb36c285af0a7d7,3,Event,18,loi | nationale | assemblée | assemblée nationale,0.1334,594,sénat | président | projet,0,président | pourrait | contre,-6.7248,-2.7112
698e772c7eb36c285af0a7d8,6,Event,18,loi | nationale | assemblée | assemblée nationale,0.0379,595,île | subit | grave,1,france | provoquer | attaquant,11.2397,13.2558
698e87947eb36c285af0a7d9,7,Event,18,loi | nationale | assemblée | assemblée nationale,0.0827,596,vingt | tuées | arrêtées,1,france | provoquer | attaquant,11.2299,13.1968
698e97fd7eb36c285af0a7da,6,Event,18,loi | nationale | assemblée | assemblée nationale,0.2079,597,accord | ultérieure | réussi,1,france | provoquer | attaquant,1.8585,8.0548
698ea60d7eb36c285af0a7db,7,Event,17,ministre | première | paris | france,0.031,598,dati | accusation | témoin,1,france | provoquer | attaquant,5.2376,-10.0227
698ea60d7eb36c285af0a7dd,5,Event,13,monde | tribune | tribune monde | hui,0.0915,599,milieu | monde | dures,1,france | provoquer | attaquant,1.6055,16.1403
698ea60d7eb36c285af0a7dc,7,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.1714,600,65ans | ex | amitié,1,france | provoquer | attaquant,7.616,0.8327
698ea8657eb36c285af0a7e0,3,Event,4,jeux | milan | cortina | milan cortina,0.1382,601,italienne | jeudi | brignone,1,france | provoquer | attaquant,1.1347,8.8612
698ea8657eb36c285af0a7e1,3,Event,17,ministre | première | paris | france,0.0309,602,vendredi | télévisions | scrutin,0,président | pourrait | contre,-6.8723,-2.7513
698ea8657eb36c285af0a7de,11,Event,19,pays | plusieurs | mardi | sexuelles,0.0283,603,chinois | texte | vérité,0,président | pourrait | contre,-9.3297,1.0961
698ea8657eb36c285af0a7df,6,Event,19,pays | plusieurs | mardi | sexuelles,0.0535,604,faits | exactes | manière,0,président | pourrait | contre,-7.2322,-0.8663
698eaabe7eb36c285af0a7e3,5,Event,18,loi | nationale | assemblée | assemblée nationale,0.0329,605,énergie | troisième | programmation,1,france | provoquer | attaquant,2.0025,8.0622
698eaabe7eb36c285af0a7e2,4,Event,18,loi | nationale | assemblée | assemblée nationale,0.0398,606,émissions | nie | agence,1,france | provoquer | attaquant,13.0458,1.0765
698eaabe7eb36c285af0a7e4,6,Event,17,ministre | première | paris | france,0.0393,607,vis | dépendance | forte,0,président | pourrait | contre,-6.9819,-1.5548
698eb8ce7eb36c285af0a7e6,5,Event,2,contre | annoncé | israël | dimanche,0.0242,608,restaurant | ordre | faits,1,france | provoquer | attaquant,3.1889,16.0937
698eb8ce7eb36c285af0a7e5,4,Event,7,vigilance | départements | garonne | france,0.2354,609,épisode | garonne | crue,1,france | provoquer | attaquant,-4.3936,12.3604
698ebfd67eb36c285af0a7e8,5,Event,11,internationale | spatiale | française | station,0.3571,610,12 | crew | décoller,1,france | provoquer | attaquant,10.6931,6.1735
698ebfd67eb36c285af0a7e7,8,Event,12,ukraine | russie | russe | guerre,0.0795,611,défense | 30 | pays,1,france | provoquer | attaquant,11.6313,2.0561
698ec22e7eb36c285af0a7e9,5,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.1278,612,keita | financier | témoignent,1,france | provoquer | attaquant,23.4444,3.8831
698ec22e7eb36c285af0a7eb,10,Event,12,ukraine | russie | russe | guerre,0.0868,613,pays | geste | honorant,1,france | provoquer | attaquant,10.8688,-1.0169
698ec22e7eb36c285af0a7ea,1,Event,11,internationale | spatiale | française | station,0.2458,614,sophie | seulement | scientifiques,1,france | provoquer | attaquant,8.4865,-12.8655
698ec22e7eb36c285af0a7ee,8,Event,8,trump | donald | donald trump | américain,0.0797,615,européens | alliés | continent,1,france | provoquer | attaquant,15.0855,-0.1078
698ec22e7eb36c285af0a7ed,7,Event,14,intelligence | artificielle | intelligence artificielle | new,0.0644,616,épuré | vestiaire | tête,1,france | provoquer | attaquant,23.4248,-3.0063
698ec22e7eb36c285af0a7ec,2,Event,13,monde | tribune | tribune monde | hui,0.0468,617,manquements | justice | important,1,france | provoquer | attaquant,11.2778,6.1579
698ec9377eb36c285af0a7ef,5,Event,13,monde | tribune | tribune monde | hui,0.1021,618,halloween | pères | fêtes,1,france | provoquer | attaquant,11.3287,14.0702
698ecb8f7eb36c285af0a7f0,11,Event,12,ukraine | russie | russe | guerre,0.1156,619,numérique | décision | symbolise,0,président | pourrait | contre,-6.3145,-0.3456
698ed03f7eb36c285af0a7f1,5,Event,13,monde | tribune | tribune monde | hui,0.1431,620,arabe | évoluer | culture,1,france | provoquer | attaquant,10.92,-7.5284
698ed2977eb36c285af0a7f2,5,Event,12,ukraine | russie | russe | guerre,0.0129,621,voyage | travers | tissent,1,france | provoquer | attaquant,10.7736,5.8453
698ed4ef7eb36c285af0a7f3,8,Event,11,internationale | spatiale | française | station,0.4259,622,écrire | histoire | américains,1,france | provoquer | attaquant,-5.0155,13.224
698ed99f7eb36c285af0a7f4,1,Event,13,monde | tribune | tribune monde | hui,0.0429,623,équipe | vos | transition,1,france | provoquer | attaquant,-4.247,11.6142
698ed99f7eb36c285af0a7f6,4,Event,18,loi | nationale | assemblée | assemblée nationale,0.0703,624,front | réformateurs | unité,1,france | provoquer | attaquant,6.3597,-11.6413
698ed99f7eb36c285af0a7f5,4,Event,14,intelligence | artificielle | intelligence artificielle | new,0.0532,625,reste | négocier | inde,1,france | provoquer | attaquant,2.3931,16.3419
698edc157eb36c285af0a7f7,2,Event,17,ministre | première | paris | france,0.0713,626,première | notamment | antenne,1,france | provoquer | attaquant,4.5389,10.0831
698edc157eb36c285af0a7f8,7,Event,14,intelligence | artificielle | intelligence artificielle | new,0.0369,627,via | mattei | continent,1,france | provoquer | attaquant,16.2038,0.9316
698ee31e7eb36c285af0a7f9,3,Event,11,internationale | spatiale | française | station,0.2764,628,trente | haigneré | aller,1,france | provoquer | attaquant,7.0435,-11.8093
698ee31e7eb36c285af0a7fa,3,Event,6,militant | deranque | mort | quentin,0.0407,629,bardella | misé | jordan,1,france | provoquer | attaquant,10.7882,6.4228
698eea267eb36c285af0a7fd,3,Event,11,internationale | spatiale | française | station,0.0322,630,vendredi | rêve | questionnement,1,france | provoquer | attaquant,16.8007,1.3742
698eea267eb36c285af0a7fc,2,Event,4,jeux | milan | cortina | milan cortina,0.1607,631,vendredi | alpin | ski,0,président | pourrait | contre,-8.0136,0.2264
698eea267eb36c285af0a7fb,8,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.0495,632,largesses | profiter | empêchées,0,président | pourrait | contre,-7.7457,0.0863
698eea267eb36c285af0a7fe,5,Event,7,vigilance | départements | garonne | france,0.2558,633,france | ouest | rare,1,france | provoquer | attaquant,12.2635,15.0416
698eec7e7eb36c285af0a7ff,4,Event,11,internationale | spatiale | française | station,0.27,634,équipage | décoller | 12,0,président | pourrait | contre,-7.9476,0.1454
698eeed67eb36c285af0a800,3,Event,13,monde | tribune | tribune monde | hui,0.0169,635,utilisé | surveillance | sms,1,france | provoquer | attaquant,3.4657,17.8282
698eeed67eb36c285af0a801,2,Event,8,trump | donald | donald trump | américain,0.0611,636,produits | officialisé | ministère,1,france | provoquer | attaquant,3.6331,17.9445
698eeed67eb36c285af0a802,6,Event,4,jeux | milan | cortina | milan cortina,0.2725,637,ans | française | première,1,france | provoquer | attaquant,4.2635,0.9137
698ef12e7eb36c285af0a804,5,Event,2,contre | annoncé | israël | dimanche,0.0261,638,embarcation | saisie | nippone,1,france | provoquer | attaquant,17.5486,7.7533
698ef12e7eb36c285af0a803,4,Event,7,vigilance | départements | garonne | france,0.321,639,vingt | garonne | lot,1,france | provoquer | attaquant,11.2492,6.3385
698ef3867eb36c285af0a805,4,Event,17,ministre | première | paris | france,0.1554,640,pays | islami | met,1,france | provoquer | attaquant,1.019,8.9037
698ef5de7eb36c285af0a806,6,Event,17,ministre | première | paris | france,0.0143,641,confronté | ubisoft | social,1,france | provoquer | attaquant,17.897,7.452
698ef5df7eb36c285af0a807,5,Event,5,permet attaquant | permet | découverte | vulnérabilité découverte,0.0544,642,papillomavirus | soit | regrette,1,france | provoquer | attaquant,-0.0237,7.7884
698efa8f7eb36c285af0a80a,9,Event,17,ministre | première | paris | france,0.0648,643,absolue | rival | islami,1,france | provoquer | attaquant,3.2971,0.044
698efa8f7eb36c285af0a809,5,Event,11,internationale | spatiale | française | station,0.3569,644,américains | cosmonaute | neuf,0,président | pourrait | contre,-7.1538,-1.0575
698efa8f7eb36c285af0a80c,1,Event,10,unis | etats | etats unis | états unis,0.1118,645,états | unis | sylvain,1,france | provoquer | attaquant,8.4993,-11.8265
698efa8f7eb36c285af0a808,7,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.1409,646,affaire | étouffer | lui,0,président | pourrait | contre,-9.2321,1.1815
698efa8f7eb36c285af0a80b,8,Event,19,pays | plusieurs | mardi | sexuelles,0.0364,647,défense | état | washington,1,france | provoquer | attaquant,2.6833,-10.9544
698efce77eb36c285af0a80d,5,Event,12,ukraine | russie | russe | guerre,0.0673,648,lieu | kremlin | déclaré,1,france | provoquer | attaquant,4.2483,0.9519
698eff3f7eb36c285af0a80e,6,Event,13,monde | tribune | tribune monde | hui,0.0227,649,clara | pipez | mot,1,france | provoquer | attaquant,4.4942,-0.5795
698f01977eb36c285af0a813,8,Event,12,ukraine | russie | russe | guerre,0.0388,650,international | notamment | soutien,1,france | provoquer | attaquant,-4.6416,13.3876
698f01977eb36c285af0a810,6,Event,13,monde | tribune | tribune monde | hui,0.1134,651,jeux | gains | compilé,1,france | provoquer | attaquant,2.3777,16.3071
698f01977eb36c285af0a811,6,Event,17,ministre | première | paris | france,0.0274,652,quarantaine | prix | kilomètres,1,france | provoquer | attaquant,23.4187,-3.1953
